created_at,tweet
2015-12-10 20:20:34 UTC,$AVXL Today&#39;s nice movers $COST and $WFM.
2015-12-15 18:22:08 UTC,$DWTI = volatility. Already $4 above lows.
2015-12-15 19:45:32 UTC,$DWTI clawing its way back. Will there be a late day rally?
2015-12-16 16:55:59 UTC,$DWTI lifting the export ban doesn&#39;t seem be helping support oil prices.
2015-12-16 18:54:26 UTC,"$DWTI If there&#39;s no actual hike, the analysis will switch to the tone of the Fed&#39;s message."
2015-12-17 15:49:46 UTC,"$DWTI If you bought the dip, you&#39;re now up almost $3"
2015-12-17 16:20:52 UTC,$DWTI broke down below 34.80. Do I hear 34.50?
2015-12-17 21:02:15 UTC,$DWTI revisiting highs at the close. Now to see what tomorrow will bring us.
2015-12-03 21:41:13 UTC,$AMBA Bad day to deliver earnings and negative guidance. Here are some zones to watch for support.
2015-12-04 13:44:14 UTC,$SH Watching hourly&#39;s to see if cloud is pierced. Without confirmation of trend change...presents good entry on SH.
2015-12-09 13:35:04 UTC,$LULU $43&#39;s or even $37&#39;s? Financial Alchemy failing?! Fools gold.
2015-12-11 15:28:30 UTC,"@christ1c @ssutton71 Hey guys, hope everyone is well. I see my short on the market is working! I also see $MTCH is working. BE CAREFUL now!!"
2015-12-17 19:10:38 UTC,$WYNN Watching 15min for trade signal. Looking for move above/hold over fast trend line (green)
2015-12-18 20:23:13 UTC,@christ1c @jan This could become a real blood bath. If we break down on the daily&#39;s. $SQQ and $SDS could be huge runners in that event
2015-12-22 20:58:56 UTC,$FIT $28.80&#39;s tomorrow and hold or I&#39;m gone. Intraday is now breaking down.
2015-12-22 21:31:16 UTC,@TradeTheData Not enough meat left on the bone. $CAMP never fails to fade.
2015-12-29 02:45:16 UTC,$WYNN Scrutinize those charts with price action @ or near the apex of the triangle. See this video for some insight: http://stks.co/i3gCH
2015-12-04 18:23:58 UTC,$CRK will buy between $1.60 to $1.70
2015-12-23 08:47:03 UTC,@SiliconValleyTrader $STUDY
2015-12-24 16:09:13 UTC,$BBBY seems to be in a secular downtrend - below all MA and also below the down-trending channel support
2015-12-11 18:55:44 UTC,"$UVXY same here, ugh"
2015-12-17 16:12:40 UTC,$AAL any chance this holds green today?  I vote no
2015-12-01 15:41:00 UTC,$KBH $TOL $LEN $HOV $MDC
2015-12-01 17:15:11 UTC,Weekend Project: A Quick Study to Optimize Trading Performance.  http://stks.co/b2vPi $STUDY
2015-12-07 14:39:24 UTC,$RGR  $SWHC  $TASR  $CAB  $OLN  $CKP
2015-12-09 22:22:41 UTC,Why Bigger is Not Better in the Stock Market.  http://stks.co/g3a4l $SPY $DIA $AAPL
2015-12-11 18:11:07 UTC,Futures trading unchained. http://blog.Tradovate http://stks.co/e2z3k via @trado $NQ_F $ES_F
2015-12-15 13:24:40 UTC,"Ignore the Dow: The Pros Follow the S&amp;P-500 and So Should You.

http://stks.co/d2zvn $SPY $DIA"
2015-12-15 13:56:03 UTC,"$SQ is dead money. It will continue to be dead money. Here&#39;s why...

http://stks.co/i3cXK"
2015-12-15 14:13:13 UTC,"100 years later, this scary bearded guy is still screwing up your investing.  

http://stks.co/i3cXq $SPY $DOW"
2015-12-16 01:29:52 UTC,$HDV  $VUG  $TAN  $WOOD  $CVX  $PTEN  $ISRG  $WFM  $CCL  $ALNY  $SAM
2015-12-21 00:34:20 UTC,What is a Prop Shop?  http://stks.co/h3eGW $STUDY
2015-12-22 14:38:54 UTC,$ERGX  $NHTC  $DGAZ  $PRTA  $ANAC  $NFLX
2015-12-23 14:55:23 UTC,"The Best (And Worst) Stocks of 2015...

...and why they&#39;re on the list.

http://stks.co/r3NjR  $EGRX $NHTC $PRTA $FXCM $LL $GPRO"
2015-12-23 21:27:58 UTC,No confirmation yet on reports that ISIS is changing it&#39;s name to $GS
2015-12-24 14:53:32 UTC,$BUD has bought 5 craft breweries since making fun of them in their Super Bowl ad.  http://stks.co/i3fap
2015-12-28 15:05:03 UTC,The last coal baron calls Pres Obama &quot;the greatest enemy I&#39;ve had in my life.&quot; http://stks.co/i3g2D $BTU $ANR btu
2015-12-14 19:45:20 UTC,$PN Wavehog why is this dropping so much--the private placement was at much higher value?
2015-12-30 14:34:00 UTC,"$RNN fact sheet and corporate presentation are not viewable on website right now,,, maybe getting updated"
2015-12-11 02:21:24 UTC,$CERE told you guys :S
2015-12-17 21:07:54 UTC,"$PIR this stock is cursed, i have never seen it green"
2015-12-18 22:45:52 UTC,"$EURUSD, $XAUUSD , $CL_F"
2015-12-07 20:51:12 UTC,$KMI dont fall for it
2015-12-16 19:27:30 UTC,$WFC thats why i dont bank with them
2015-12-17 22:49:36 UTC,"$CVX $XOM $COP $USO $MRO $EOG $SLB  at some point they just have to stop drilling,not gonna work for free"
2015-12-08 20:10:13 UTC,"$TXMD Man there are a bunch of experts on this- don&#39;t forget the 100MM share shelf, not to mention the 100:1 reverse split- never hold this"
2015-12-08 21:28:31 UTC,"$TXMD 07/18/14 TXMD did 23MM shares, tday 25MM largest daily share vol in 12 mo, it fell 40%  next 5 days, and that was on good news also"
2015-12-10 18:28:27 UTC,"$TXMD you guys better be thanking all the chat rooms for this move, and when they move on- Oh well"
2015-12-17 11:06:15 UTC,"$P pretty big reaction to a balanced aggreement, meaning the hole didn&#39;t get deeper than we prayed for. Well back to declining subs. growth"
2015-12-08 15:08:05 UTC,$KMI slow bleed lower
2015-12-17 17:33:58 UTC,$MACK I bought $MACK @ 12.04 looks like im  a have to sit on this stock for a few years just to get my money back😠😠😠
2015-12-18 16:55:00 UTC,$SPXU is this not 3x inverse anymore?
2015-12-30 06:23:32 UTC,$NQ Friends see how stock CMGE and Giant go up after do A share backdoor listing? Can be FL Mobile to.
2015-12-29 21:45:39 UTC,"$DGAZ Out at $13.20, will jump right back in tomorrow, especially if this $UGAZ  pullback occurs.  I don&#39;t see it going to $2.05 but close"
2015-12-30 20:40:00 UTC,$DGAZ I&#39;m lost.....
2015-12-08 15:35:29 UTC,$FNMA I tried. I asked StockTwits &amp; they have a general policy of not providing live quotes on OTC stocks in order to minimize stock pumping
2015-12-16 15:36:13 UTC,$FNMA Sellng likely bc of today&#39;s Omnibus Spending Bill draft which incl stopping gvt from FnF settlmnt.Not clear if theres sunset provision
2015-12-01 16:55:51 UTC,$XOMA this is a ticking time bomb that no one knows when will go off.
2015-12-26 03:34:45 UTC,$FIT A must read.... http://stks.co/h3feI
2015-12-01 18:39:06 UTC,$GEVO you mean to tell me that everytime we have all this volume nobody is buying? Its all sellers?
2015-12-05 02:43:58 UTC,$SHLD bruce exchanged his options for stock.. He cant get enough of this stock.. This thing is ready to explode.. A lot of insider buys!
2015-12-08 15:23:46 UTC,$GEVO im not selling either.. No need to take this big of a loss
2015-12-09 22:08:02 UTC,$GEVO ok now we all have to email twiddle dee and twiddle dumb.. Lets start the onslaught of emails.. I contacted yesterday.
2015-12-10 19:55:11 UTC,$GEVO the offering is supposed to be closed by today lets see how this goes.
2015-12-17 15:22:36 UTC,$SHLD ayy we are going to dip below 20 soon..  Crazy
2015-12-18 00:10:16 UTC,$GEVO 1000 shares after hours tanks this 4 cents?
2015-12-20 18:07:59 UTC,$ZNGA folks there is no future here.. This stock hasnt broke 3 bucks in a long time.. Come to gevo.. Low float stock ready to pop.
2015-12-28 15:05:29 UTC,$GEVO i dont get why fxcm runs like this... Doesnt makes sense
2015-12-01 14:56:18 UTC,$ATNM who the heck writing these letters.. Many mistakes... Not leaving spaces between words.  Makes me concern
2015-12-16 17:07:25 UTC,$GEVO So the BOOK VALUE = $3.17/share and they have .97cents per share in CASH and $32 MILLION in REVS .. how does translate to .55/share?
2015-12-31 17:24:53 UTC,$LEI Do not get talked into buying by bag holders that bought to late and are now in the red.  CAUTION
2015-12-31 17:53:51 UTC,$LEI SLOW FAD TO 6.00
2015-12-31 18:22:08 UTC,$LEI THERE SHE GOES TO THE MOON JUST LIKE BAG HOLDERS SAID. IT IS AFTER LUNCH NOW RIGHT?
2015-12-31 18:22:28 UTC,$LEI I have an order in for 5.50
2015-12-31 19:11:08 UTC,$LEI On it&#39;s way down.
2015-12-31 19:11:32 UTC,$OAS HU
2015-12-31 19:12:43 UTC,$LEI In 2017?
2015-12-31 19:37:58 UTC,$LEI Bag holders want you in.
2015-12-31 19:55:50 UTC,$LEI The people you see here trying to talk it up want you in so they can get out.
2015-12-09 18:45:54 UTC,$KMI lol my calls are getting destroyed tho.
2015-12-16 17:14:02 UTC,$SCTY lol should have held my Jan $32 calls NOOOOO...
2015-12-17 16:56:26 UTC,$WGBS OREX MIGHT HAVE FINALLY BOTTOMED OUT. &quot;MIGHT&quot;
2015-12-22 16:48:00 UTC,$WGBS WHTAS THE SHORT %? I HAVE 4.69% FROM SCHWAB.
2015-12-23 14:28:45 UTC,"$WGBS  WE&#39;RE NOT UP PREMARKET TODAY, WE MIGHT ACTUALLY FINISH UP, &quot;MIGHT&quot;."
2015-12-24 13:56:37 UTC,$WGBS Up again premarket! Looks like another down day.
2015-12-23 21:28:40 UTC,$NKE AH 16:27	$ 134.99 ???? what&#39;s going on here
2015-12-03 20:43:36 UTC,$ZFGN
2015-12-04 16:27:32 UTC,$FCEL how can tell me y this is going?
2015-12-08 18:01:19 UTC,"Waiting for another pullback. Moat stocks in the watchlist: $BIP, $LGT.B.CA, $T.CA, $CNR.CA"
2015-12-02 18:56:03 UTC,"$UVXY My cost is $43, still suffering everyday."
2015-12-15 16:00:28 UTC,$CYTX hoping this will go about .267 where I bought in
2015-12-02 16:09:38 UTC,@EvilCorporations did you short $BONT
2015-12-31 18:48:02 UTC,$LEI going back to $7.3
2015-12-31 18:57:23 UTC,$LEI if goes above $7.30 may try $7.50 to $8
2015-12-31 22:22:33 UTC,$LEI  lissa1986 i was talking about the entry below
2015-12-04 18:12:58 UTC,$COST yep posted yesterday morning .. bullish
2015-12-07 13:16:13 UTC,$WMT bullish with position
2015-12-07 13:25:46 UTC,$BABA  $BIDU  $DPLO  on watch today bullish
2015-12-22 18:13:03 UTC,$JOY exit @ 14.00 period
2015-12-23 02:31:10 UTC,$ISR charts don&#39;t lie 😶
2015-12-24 06:19:25 UTC,$KERX I added little more @5.36. Watch it go up
2015-12-31 15:23:12 UTC,$CMRX nice ride !!
2015-12-31 21:56:15 UTC,$LGCY easy money
2015-12-09 21:55:31 UTC,"$AMZN  ABC, today was A down 25pt, B up 10pt, tomorrow C down 25pt, then bounce Fri"
2015-12-11 12:56:32 UTC,"$AMZN,  posted wednesday Dec9 3:53pm,    &quot; amzn  has a date with 650 tomorrow, don&#39;t be late. Googl did it today&quot;"
2015-12-11 20:38:49 UTC,$AMZN  up over 100%  YTD
2015-12-11 21:22:28 UTC,"$GDX  + 0.99%,  gdxj +0.52%  even with a spike the last min.  $JNUG,  selling calls consistently make money"
2015-12-11 21:38:18 UTC,"$JNUG gdx under 13 next week,  last 3 days sideway action preparing for wave C down, $JDST will spike to 40"
2015-12-15 22:05:33 UTC,$NUGT $jnug remember FOMC October 28?
2015-12-16 21:13:48 UTC,"$gdx $jnug $nugt  Mon gdx down 5.5%,  today FOMC gdx up 3%,  not impressive.  Expect down 5% tomorrow.  How many times have u seen this?"
2015-12-17 14:20:31 UTC,"$nugt watch first hour bounce $1, so predictable"
2015-12-17 17:40:15 UTC,@Dantepug1 $DUST  October 2014 and September 2013
2015-12-28 15:22:52 UTC,"$GDX $nugt, watch 5min bounce, does not last long.  Look at 12/7 and 12/14"
2015-12-28 21:07:46 UTC,"sold $nugt 24.95  just before 4pm.  Great intraday scalp, another +.60   and $1.80 on DUST"
2015-12-29 17:07:49 UTC,$NUGT  gdx looks like a red candle on a daily.  Hourly chart marching down. Then gap down tomorrow.  Thursday will be up day
2015-12-30 14:45:05 UTC,$NUGT posted yesterday
2015-12-28 16:08:17 UTC,$hotr pot. bottom bounce for Jan...watchlist
2015-12-08 19:48:13 UTC,$VRNG Expert witness reports were due in SDNY 12/22/15 on extension.  Exactly 15 days prior to due date we settle. What did the experts say?
2015-12-03 15:33:05 UTC,$AUY Seems like a great day for this to run. Just need it to break and hold above 2.26.
2015-12-11 18:44:26 UTC,$AUY  @WSCrash you still in here?
2015-12-13 22:17:29 UTC,$AUY http://stks.co/r3KGn ... If gold has been selling off in the anticipation of &quot;normalization&quot; gold could have an epic rip if no hike.
2015-12-21 16:22:20 UTC,"$AUY seems like everyone thinks gold is heading below 1k,.. makes me think that the bottom may have been set at 1050ish. getting interesting"
2015-12-01 14:33:52 UTC,$XOMA goodbye pre market profits
2015-12-23 23:09:14 UTC,$isr
2015-12-29 15:14:12 UTC,"$ISR Well, by not hibernating now, GROWLING BEAR will be DEAD by APRIL. KEEP GROWLING"
2015-12-04 18:04:43 UTC,$SUNE Tempted to open a small position in $DWTI as a hedge.  Not sure oils going to break down yet though.
2015-12-02 16:47:52 UTC,$HD This stock has fundamentals and a wide moat. Still time to get onboard and see value if you are willing to hold.
2015-12-02 20:43:14 UTC,3 straight quarters of beating eps estimates. Strong growth in Asian markets and more profitable sensors.
2015-12-07 17:27:31 UTC,"$XBIT back up after lunch, sold for lunch time"
2015-12-07 09:59:00 UTC,what was the ALL TIME LOW of $MNKD?
2015-12-11 14:18:21 UTC,$MNKD just bought 500 more...
2015-12-15 13:33:17 UTC,$MNKD someone wants the HolyGrail for cheap...
2015-12-10 03:29:40 UTC,"$dd : Early movers: TWTR, KMI, YHOO, &lt;b&gt;DD&lt;/b&gt;, AAPL &amp;amp; more"
2015-12-04 20:41:55 UTC,$PCLN looks like more of that QE money found its way into PCLN or someone with deep pockets holding the line.  Retrace DT scalp maybe Monday
2015-12-10 20:25:22 UTC,$PDLI taking a position here with a target of $3.95-$5.20   Will exit if tomorrow bearish engulfing candle forms.  May hold into next year.
2015-12-11 16:26:10 UTC,$PCLN 5-day symmetrical triangle only likely to be resolved Monday/Tuesday.  Bias to upside $1320s but could fill gaps below.
2015-12-03 20:12:00 UTC,$WTW needs to be a good lil&#39; chubby and announce that secondary. Learn from $P !
2015-12-08 15:36:55 UTC,$NUGT $GDX #JNUG needs to be decoupled from the overall commodities trade; not trading on same principles w/ currency and FED in play.
2015-12-14 17:30:09 UTC,"$UVXY Shorts from 42.40, 41, 36.... Lets get that $35 mark today"
2015-12-13 20:16:42 UTC,"What is a good EA for the autotrader MT4 account for $DAX, is H4 good to trade on, and what return is realistic? Or all very hard to say?"
2015-12-18 10:02:05 UTC,$DAX These tradingsignals seem to agree surprisingly well.
2015-12-21 11:19:38 UTC,"$DAX double top (with 17 Dec) or more WS upside? US futures still pretty green, and 1H 8/21 EMA is still bullishly crossed. I&#39;m sidelined."
2015-12-01 19:20:12 UTC,$CLF  Shrt covering?
2015-12-30 19:58:32 UTC,"$ATNM every time I get excited about this and add, it tanks. I suck at this game."
2015-12-10 16:18:11 UTC,$XGTI $0.30 resi.
2015-12-15 21:48:26 UTC,"$GBSN Same thing happened with me in $ETRM, got the news and immediately it went down, and still waiting."
2015-12-30 15:22:45 UTC,$ETRM expected to reach $1 in the short term.
2015-12-15 03:00:27 UTC,$SLTD analysts say it is a strong buy here.
2015-12-24 18:47:20 UTC,$SLTD the trend is your friend. Stay long my friends.
2015-12-01 12:26:46 UTC,$UVXY follows the $SPY until it doesn&#39;t. Odd this morning
2015-12-01 20:22:54 UTC,$GSI. file for bankruptcy?
2015-12-07 20:45:10 UTC,$EVEP Goldman Sachs says oil could fall to $20 a barrel.
2015-12-10 20:11:02 UTC,$OREX they try to drag down...but they cant beat the market.
2015-12-11 15:37:57 UTC,"$OREX would you like to put your stock in the WC.Never give up! you must believe, first today close in green! :)))"
2015-12-24 14:50:12 UTC,$GSI the best undevalued stock today. Book value $5.5 i see a big upward very soon.
2015-12-30 16:55:45 UTC,$GIGA shhhhhh...im in @ $3 for 1k shares lol
2015-12-16 16:30:43 UTC,$EPRS Someone has been buying this big over the past few days on OM....
2015-12-02 20:27:42 UTC,"$GPRO whatever $AMBA posts, Amba will go down"
2015-12-07 16:56:34 UTC,$VLTC what happened?
2015-12-07 17:16:29 UTC,$PVA argh
2015-12-02 16:06:06 UTC,$PIRS Out at 2.42.  going back to 2.  IMO
2015-12-05 23:49:53 UTC,$AVXL I agree.  Unless there is a PR about something else.
2015-12-10 12:16:18 UTC,$SPHS might not be quite as good but still amazing and way ahead time wise.  Likely reason for huge retracement on sphs
2015-12-15 18:49:52 UTC,$AVXL hit piece followed by coordinated naked shorting!! 🙄🙄🙄. Yawn
2015-12-16 22:55:56 UTC,$NYMX why don&#39;t you hear the news and see what it opens at first?  😊😊
2015-12-23 15:23:58 UTC,$TNXP got in today for first time at 6.64
2015-12-27 02:48:57 UTC,$AVXL you deleting your posts?  Suspect
2015-12-30 16:13:07 UTC,$AVXL they have them.  It is open study
2015-12-30 17:59:39 UTC,$AVXL if it hits 4.3 I am backing up the truck and doubling down!!
2015-12-15 17:03:57 UTC,$BSI comsolidation and a squeeze ??
2015-12-31 17:25:28 UTC,"$MNGA who think we see 1.67 high a day close ,? :)"
2015-12-10 04:43:15 UTC,"$HFC When oil drops it&#39;s the best time to get into refiners like HFC, VLO, TSO and MPC because they buy oil as stock to refine."
2015-12-01 13:32:57 UTC,$VRTX analysis http://stks.co/e2vR4
2015-12-01 21:07:31 UTC,$CHK analysis chartmill.com/analyze.php#/CHK
2015-12-01 21:08:28 UTC,$BLUE analysis chartmill.com/analyze.php#/BLUE
2015-12-02 09:53:00 UTC,$AVGO analyzed chartmill.com/analyze.php#/AVGO
2015-12-02 15:27:35 UTC,$QCOM analyzed at http://stks.co/h3XrS
